"cruise","transect","replicate","station","mocness_side","net","start_time_utc","start_time_pt","end_time_utc","end_time_pt","start_longitude_dd","start_latitude_dd","end_longitude_dd","end_latitude_dd","minimum_depth_m","maximum_depth_m","volume_from_flow_meter_m3","volume_from_ships_stw_m3","volume_m3_best","mean_temperature_c","mean_salinity_psu","mean_density_kgm3","incomplete_record_in_software_outputs","flow_meter_known_to_be_malfunctioning","potentially_inaccurate_depth_values","unsure_if_net_was_open_for_entire_time_specified","temperature_and_salinity_sensors_malfunctioning","notes"
"S19","TR","MbN",5,4,"4",2019-07-21 05:48:22,2019-07-20 22:48:22,2019-07-21 05:51:59,2019-07-20 22:51:59,-124.74428,41.06605,-124.74348,41.06757,4.8,29.6,955.347201069219,406.045986557334,955.347201069219,12.4782431192661,32.8666376146789,1024.90817937169,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","TR","MbN",3,1,"0",2019-07-21 07:56:54,2019-07-21 00:56:54,2019-07-21 08:03:44,2019-07-21 01:03:44,-124.4344,41.05658,-124.43307,41.05835,2.5,104.1,168.420278350176,220.928826058868,168.420278350176,10.4140219512195,33.4822268292683,1025.88877475926,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","TR","MbN",3,4,"0",2019-07-21 07:56:54,2019-07-21 00:56:54,2019-07-21 08:03:44,2019-07-21 01:03:44,-124.4344,41.05658,-124.43307,41.05835,2.5,104.1,673.681113400705,873.878599250858,673.681113400705,10.4140219512195,33.4822268292683,1025.88877475926,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","TR","MbN",3,1,"1",2019-07-21 08:03:44,2019-07-21 01:03:44,2019-07-21 08:06:50,2019-07-21 01:06:50,-124.43306,41.05836,-124.4323,41.05928,78.513,104.7,157.671206690617,124.895615448958,157.671206690617,8.82840322580645,33.9094301075269,1026.72059131531,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","TR","MbN",3,4,"1",2019-07-21 08:03:44,2019-07-21 01:03:44,2019-07-21 08:06:50,2019-07-21 01:06:50,-124.43306,41.05836,-124.4323,41.05928,78.513,104.7,630.684826762468,497.935944263018,630.684826762468,8.82840322580645,33.9094301075269,1026.72059131531,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","TR","MbN",3,1,"2",2019-07-21 08:06:50,2019-07-21 01:06:50,2019-07-21 08:10:39,2019-07-21 01:10:39,-124.4323,41.05928,-124.43123,41.06004,55.6,77.7,204.774172008949,131.355856849479,204.774172008949,9.05502183406113,33.7617554585153,1026.44184592779,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","TR","MbN",3,4,"2",2019-07-21 08:06:50,2019-07-21 01:06:50,2019-07-21 08:10:39,2019-07-21 01:10:39,-124.4323,41.05928,-124.43123,41.06004,55.6,77.7,819.096688035795,522.973584076471,819.096688035795,9.05502183406113,33.7617554585153,1026.44184592779,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","TR","MbN",3,1,"3",2019-07-21 08:10:39,2019-07-21 01:10:39,2019-07-21 08:13:52,2019-07-21 01:13:52,-124.43123,41.06004,-124.43021,41.06054,27.8,55.145,173.579244210275,85.0682254609699,173.579244210275,9.24576683937824,33.5235544041451,1026.12138514184,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","TR","MbN",3,4,"3",2019-07-21 08:10:39,2019-07-21 01:10:39,2019-07-21 08:13:52,2019-07-21 01:13:52,-124.43123,41.06004,-124.43021,41.06054,27.8,55.145,694.316976841098,340.847594413111,694.316976841098,9.24576683937824,33.5235544041451,1026.12138514184,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","TR","MbN",3,1,"4",2019-07-21 08:13:52,2019-07-21 01:13:52,2019-07-21 08:18:12,2019-07-21 01:18:12,-124.4302,41.06055,-124.42885,41.06124,4.142,27.7,269.956402460614,123.984023316505,269.956402460614,11.5722337164751,33.1574252873563,1025.29587912066,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","TR","MbN",3,4,"4",2019-07-21 08:13:52,2019-07-21 01:13:52,2019-07-21 08:18:12,2019-07-21 01:18:12,-124.4302,41.06055,-124.42885,41.06124,4.142,27.7,1079.82560984245,493.292938587005,1079.82560984245,11.5722337164751,33.1574252873563,1025.29587912066,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","TR","MbN",1,1,"0",2019-07-21 10:41:49,2019-07-21 03:41:49,2019-07-21 10:48:51,2019-07-21 03:48:51,-124.26962,41.05651,-124.26477,41.05794,2.5,54.7,306.342676938008,322.646020098588,306.342676938008,10.3160593824228,33.6316365795724,1025.94498245277,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","TR","MbN",1,4,"0",2019-07-21 10:41:49,2019-07-21 03:41:49,2019-07-21 10:48:51,2019-07-21 03:48:51,-124.26962,41.05651,-124.26477,41.05794,2.5,54.7,1225.37070775203,1284.06734870545,1225.37070775203,10.3160593824228,33.6316365795724,1025.94498245277,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","TR","MbN",1,1,"3",2019-07-21 10:48:51,2019-07-21 03:48:51,2019-07-21 10:55:38,2019-07-21 03:55:38,-124.26476,41.05794,-124.26041,41.05908,29.2,54.1,417.006079611259,293.09901800788,417.006079611259,9.56186732186732,33.8169312039312,1026.28909672748,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","TR","MbN",1,4,"3",2019-07-21 10:48:51,2019-07-21 03:48:51,2019-07-21 10:55:38,2019-07-21 03:55:38,-124.26476,41.05794,-124.26041,41.05908,29.2,54.1,1668.02431844504,1143.70287953253,1668.02431844504,9.56186732186732,33.8169312039312,1026.28909672748,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","TR","MbN",1,1,"4",2019-07-21 10:55:38,2019-07-21 03:55:38,2019-07-21 11:00:29,2019-07-21 04:00:29,-124.2604,41.05908,-124.25837,41.06092,4.383,29.3,322.684543425756,184.692764099391,322.684543425756,10.7203561643836,33.6929931506849,1025.87934972594,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","TR","MbN",1,4,"4",2019-07-21 10:55:38,2019-07-21 03:55:38,2019-07-21 11:00:29,2019-07-21 04:00:29,-124.2604,41.05908,-124.25837,41.06092,4.383,29.3,1290.73817370302,735.542042609665,1290.73817370302,10.7203561643836,33.6929931506849,1025.87934972594,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",1,1,"0",2019-07-22 06:09:35,2019-07-21 23:09:35,2019-07-22 06:15:05,2019-07-21 23:15:05,-124.29435,44.65235,-124.29231,44.65384,2.5,55.8,214.880731913012,249.286425588029,214.880731913012,8.8650303030303,33.0848333333333,1025.77549948869,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",1,4,"0",2019-07-22 06:09:35,2019-07-21 23:09:35,2019-07-22 06:15:05,2019-07-21 23:15:05,-124.29435,44.65235,-124.29231,44.65384,2.5,55.8,859.522927652046,983.134226649086,859.522927652046,8.8650303030303,33.0848333333333,1025.77549948869,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",1,1,"3",2019-07-22 06:15:05,2019-07-21 23:15:05,2019-07-22 06:19:40,2019-07-21 23:19:40,-124.2923,44.65384,-124.29069,44.65489,28.8,55.151,288.129182213598,225.558241572808,288.129182213598,8.16170545454546,33.4186618181818,1026.20835995469,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",1,4,"3",2019-07-22 06:15:05,2019-07-21 23:15:05,2019-07-22 06:19:40,2019-07-21 23:19:40,-124.2923,44.65384,-124.29069,44.65489,28.8,55.151,1152.51672885439,899.682440340715,1152.51672885439,8.16170545454546,33.4186618181818,1026.20835995469,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",1,1,"4",2019-07-22 06:19:40,2019-07-21 23:19:40,2019-07-22 06:25:11,2019-07-21 23:25:11,-124.29068,44.6549,-124.28871,44.65605,3.3,28.1,336.103133307721,247.70376638842,336.103133307721,9.82371385542169,32.6326415662651,1025.18587060415,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",1,4,"4",2019-07-22 06:19:40,2019-07-21 23:19:40,2019-07-22 06:25:11,2019-07-21 23:25:11,-124.29068,44.6549,-124.28871,44.65605,3.3,28.1,1344.41253323088,977.34640113269,1344.41253323088,9.82371385542169,32.6326415662651,1025.18587060415,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",3,1,"0",2019-07-22 08:22:21,2019-07-22 01:22:21,2019-07-22 08:29:21,2019-07-22 01:29:21,-124.65128,44.65082,-124.64809,44.65244,2.3,103.4,199.294357655428,257.437102413139,199.294357655428,10.5483686746988,32.8056337349398,1025.32765109282,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",3,4,"0",2019-07-22 08:22:21,2019-07-22 01:22:21,2019-07-22 08:29:21,2019-07-22 01:29:21,-124.65128,44.65082,-124.64809,44.65244,2.3,103.4,797.177430621713,1017.98327998299,797.177430621713,10.5483686746988,32.8056337349398,1025.32765109282,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",3,1,"1",2019-07-22 08:29:21,2019-07-22 01:29:21,2019-07-22 08:32:40,2019-07-22 01:32:40,-124.64809,44.65244,-124.64668,44.65314,79.294,103.006,191.880517525347,95.4720012301587,191.880517525347,8.56821105527638,33.4535979899497,1026.39306795896,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",3,4,"1",2019-07-22 08:29:21,2019-07-22 01:29:21,2019-07-22 08:32:40,2019-07-22 01:32:40,-124.64809,44.65244,-124.64668,44.65314,79.294,103.006,767.522070101389,382.531397849871,767.522070101389,8.56821105527638,33.4535979899497,1026.39306795896,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",3,1,"2",2019-07-22 08:32:40,2019-07-22 01:32:40,2019-07-22 08:37:32,2019-07-22 01:37:32,-124.64667,44.65314,-124.64472,44.65414,52.1,78.617,260.844823923505,183.896860881259,260.844823923505,8.48047945205479,33.0106780821918,1025.94382385909,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",3,4,"2",2019-07-22 08:32:40,2019-07-22 01:32:40,2019-07-22 08:37:32,2019-07-22 01:37:32,-124.64667,44.65314,-124.64472,44.65414,52.1,78.617,1043.37929569402,732.63434030068,1043.37929569402,8.48047945205479,33.0106780821918,1025.94382385909,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",3,1,"3",2019-07-22 08:37:32,2019-07-22 01:37:32,2019-07-22 08:40:34,2019-07-22 01:40:34,-124.64471,44.65415,-124.64347,44.65474,29.2,51.511,170.838475735006,73.8653159905614,170.838475735006,8.6944010989011,32.6142747252747,1025.48341410012,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",3,4,"3",2019-07-22 08:37:32,2019-07-22 01:37:32,2019-07-22 08:40:34,2019-07-22 01:40:34,-124.64471,44.65415,-124.64347,44.65474,29.2,51.511,683.353902940023,295.958353189056,683.353902940023,8.6944010989011,32.6142747252747,1025.48341410012,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",3,1,"4",2019-07-22 08:40:34,2019-07-22 01:40:34,2019-07-22 08:44:36,2019-07-22 01:44:36,-124.64346,44.65475,-124.64174,44.65521,3.3,28.9,254.34553841439,99.0226648056493,254.34553841439,11.3377037037037,32.3103991769547,1024.66698780836,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",3,4,"4",2019-07-22 08:40:34,2019-07-22 01:40:34,2019-07-22 08:44:36,2019-07-22 01:44:36,-124.64346,44.65475,-124.64174,44.65521,3.3,28.9,1017.38215365756,394.890872938865,1017.38215365756,11.3377037037037,32.3103991769547,1024.66698780836,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",5,1,"0",2019-07-22 11:04:52,2019-07-22 04:04:52,2019-07-22 11:12:47,2019-07-22 04:12:47,-125.12081,44.65137,-125.11622,44.65251,2.1,104.851,211.614554497902,302.802192586869,211.614554497902,11.3185157894737,32.6868,1025.10602113861,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",5,4,"0",2019-07-22 11:04:52,2019-07-22 04:04:52,2019-07-22 11:12:47,2019-07-22 04:12:47,-125.12081,44.65137,-125.11622,44.65251,2.1,104.851,846.458217991606,1195.88471671777,846.458217991606,11.3185157894737,32.6868,1025.10602113861,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",5,1,"1",2019-07-22 11:12:47,2019-07-22 04:12:47,2019-07-22 11:17:00,2019-07-22 04:17:00,-125.11621,44.65251,-125.11361,44.65342,77.905,102.795,247.913050929667,173.12642653406,247.913050929667,8.54492490118577,33.2779565217391,1026.25724906818,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",5,4,"1",2019-07-22 11:12:47,2019-07-22 04:12:47,2019-07-22 11:17:00,2019-07-22 04:17:00,-125.11621,44.65251,-125.11361,44.65342,77.905,102.795,991.652203718666,689.597636409187,991.652203718666,8.54492490118577,33.2779565217391,1026.25724906818,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",5,1,"2",2019-07-22 11:17:00,2019-07-22 04:17:00,2019-07-22 11:21:34,2019-07-22 04:21:34,-125.1136,44.65342,-125.11084,44.65435,53.8,77.4,278.643311422331,181.295912725458,278.643311422331,8.83348175182482,32.7510656934307,1025.67915205984,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",5,4,"2",2019-07-22 11:17:00,2019-07-22 04:17:00,2019-07-22 11:21:34,2019-07-22 04:21:34,-125.1136,44.65342,-125.11084,44.65435,53.8,77.4,1114.57324568932,724.063677145604,1114.57324568932,8.83348175182482,32.7510656934307,1025.67915205984,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",5,1,"3",2019-07-22 11:21:34,2019-07-22 04:21:34,2019-07-22 11:29:11,2019-07-22 04:29:11,-125.11084,44.65435,-125.10663,44.65531,29.613,53.1,427.83790276852,343.134907471611,427.83790276852,9.98950547045952,32.3992035010941,1025.1071805928,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",5,4,"3",2019-07-22 11:21:34,2019-07-22 04:21:34,2019-07-22 11:29:11,2019-07-22 04:29:11,-125.11084,44.65435,-125.10663,44.65531,29.613,53.1,1711.35161107408,1359.93362209978,1711.35161107408,9.98950547045952,32.3992035010941,1025.1071805928,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",5,1,"4",2019-07-22 11:29:11,2019-07-22 04:29:11,2019-07-22 11:34:39,2019-07-22 04:34:39,-125.10662,44.65531,-125.10435,44.65518,4.1,29.1,298.105698174518,142.507814801279,298.105698174518,14.9368541033435,32.2390577507599,1023.90525837311,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaN",5,4,"4",2019-07-22 11:29:11,2019-07-22 04:29:11,2019-07-22 11:34:39,2019-07-22 04:34:39,-125.10662,44.65531,-125.10435,44.65518,4.1,29.1,1192.42279269807,569.697840863838,1192.42279269807,14.9368541033435,32.2390577507599,1023.90525837311,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",5,1,"0",2019-07-22 15:51:16,2019-07-22 08:51:16,2019-07-22 16:01:32,2019-07-22 09:01:32,-125.11932,44.6514,-125.11439,44.65307,2.4,104.2,379.142139731505,395.218815780483,379.142139731505,10.452237012987,32.8778084415584,1025.46222544985,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",5,4,"0",2019-07-22 15:51:16,2019-07-22 08:51:16,2019-07-22 16:01:32,2019-07-22 09:01:32,-125.11932,44.6514,-125.11439,44.65307,2.4,104.2,1516.56855892602,1539.8690933388,1516.56855892602,10.452237012987,32.8778084415584,1025.46222544985,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",5,1,"1",2019-07-22 16:01:32,2019-07-22 09:01:32,2019-07-22 16:07:33,2019-07-22 09:07:33,-125.11438,44.65307,-125.1125,44.65546,79.563,102.479,387.624505823415,244.043262021446,387.624505823415,8.56984487534626,33.3485484764543,1026.30645019454,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",5,4,"1",2019-07-22 16:01:32,2019-07-22 09:01:32,2019-07-22 16:07:33,2019-07-22 09:07:33,-125.11438,44.65307,-125.1125,44.65546,79.563,102.479,1550.49802329366,972.764188029423,1550.49802329366,8.56984487534626,33.3485484764543,1026.30645019454,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",5,1,"2",2019-07-22 16:07:33,2019-07-22 09:07:33,2019-07-22 16:12:20,2019-07-22 09:12:20,-125.1125,44.65547,-125.11298,44.65788,53.746,79.081,301.40636608711,169.3794306289,301.40636608711,8.77816724738676,32.7844320557491,1025.72369577461,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",5,4,"2",2019-07-22 16:07:33,2019-07-22 09:07:33,2019-07-22 16:12:20,2019-07-22 09:12:20,-125.1125,44.65547,-125.11298,44.65788,53.746,79.081,1205.62546434844,677.334762342567,1205.62546434844,8.77816724738676,32.7844320557491,1025.72369577461,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",5,1,"3",2019-07-22 16:12:20,2019-07-22 09:12:20,2019-07-22 16:15:55,2019-07-22 09:15:55,-125.11298,44.65789,-125.11402,44.65989,27,53.2,230.592864605173,118.764982111035,230.592864605173,9.81571162790698,32.4274,1025.15052294242,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",5,4,"3",2019-07-22 16:12:20,2019-07-22 09:12:20,2019-07-22 16:15:55,2019-07-22 09:15:55,-125.11298,44.65789,-125.11402,44.65989,27,53.2,922.371458420691,473.535818412892,922.371458420691,9.81571162790698,32.4274,1025.15052294242,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",5,1,"4",2019-07-22 16:15:55,2019-07-22 09:15:55,2019-07-22 16:24:15,2019-07-22 09:24:15,-125.11402,44.6599,-125.11737,44.66381,5.8,26.4,497.792704472455,368.221073701517,497.792704472455,15.1426566866267,32.2262594810379,1023.85651488396,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",5,4,"4",2019-07-22 16:15:55,2019-07-22 09:15:55,2019-07-22 16:24:15,2019-07-22 09:24:15,-125.11402,44.6599,-125.11737,44.66381,5.8,26.4,1991.17081788982,1457.54694212304,1991.17081788982,15.1426566866267,32.2262594810379,1023.85651488396,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",4,1,"0",2019-07-22 18:09:24,2019-07-22 11:09:24,2019-07-22 18:19:18,2019-07-22 11:19:18,-124.88102,44.65178,-124.87507,44.65081,1.6,105.613,359.558648471306,385.011352377518,359.558648471306,10.764930976431,32.724037037037,1025.23085101981,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",4,4,"0",2019-07-22 18:09:24,2019-07-22 11:09:24,2019-07-22 18:19:18,2019-07-22 11:19:18,-124.88102,44.65178,-124.87507,44.65081,1.6,105.613,1438.23459388522,1523.60399432313,1438.23459388522,10.764930976431,32.724037037037,1025.23085101981,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",4,1,"1",2019-07-22 18:19:18,2019-07-22 11:19:18,2019-07-22 18:25:49,2019-07-22 11:25:49,-124.87506,44.65081,-124.87122,44.6502,79.881,106.119,417.182428445532,327.256511172906,417.182428445532,8.54018670076726,33.4893145780051,1026.43418236713,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",4,4,"1",2019-07-22 18:19:18,2019-07-22 11:19:18,2019-07-22 18:25:49,2019-07-22 11:25:49,-124.87506,44.65081,-124.87122,44.6502,79.881,106.119,1668.72971378213,1294.42609296275,1668.72971378213,8.54018670076726,33.4893145780051,1026.43418236713,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",4,1,"2",2019-07-22 18:25:49,2019-07-22 11:25:49,2019-07-22 18:29:17,2019-07-22 11:29:17,-124.87122,44.65019,-124.86912,44.64989,53,79.3,245.788316662002,117.342060294507,245.788316662002,8.52457692307692,33.0410096153846,1025.96141061198,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",4,4,"2",2019-07-22 18:25:49,2019-07-22 11:25:49,2019-07-22 18:29:17,2019-07-22 11:29:17,-124.87122,44.65019,-124.86912,44.64989,53,79.3,983.153266648007,468.494156373685,983.153266648007,8.52457692307692,33.0410096153846,1025.96141061198,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",4,1,"3",2019-07-22 18:29:17,2019-07-22 11:29:17,2019-07-22 18:32:59,2019-07-22 11:32:59,-124.86911,44.64988,-124.86672,44.64957,28.7,52.5,269.667712492133,123.285891785982,269.667712492133,9.20903153153153,32.4699054054054,1025.28938711883,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",4,4,"3",2019-07-22 18:29:17,2019-07-22 11:29:17,2019-07-22 18:32:59,2019-07-22 11:32:59,-124.86911,44.64988,-124.86672,44.64957,28.7,52.5,1078.67084996853,491.099237604949,1078.67084996853,9.20903153153153,32.4699054054054,1025.28938711883,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",4,1,"4",2019-07-22 18:32:59,2019-07-22 11:32:59,2019-07-22 18:38:49,2019-07-22 11:38:49,-124.86671,44.64957,-124.86282,44.64902,4.7,28.499,413.489034608283,261.899011654947,413.489034608283,13.5742763532764,32.2048917378917,1024.16554766997,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",4,4,"4",2019-07-22 18:32:59,2019-07-22 11:32:59,2019-07-22 18:38:49,2019-07-22 11:38:49,-124.86671,44.64957,-124.86282,44.64902,4.7,28.499,1653.95613843313,1039.84223931178,1653.95613843313,13.5742763532764,32.2048917378917,1024.16554766997,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",3,1,"0",2019-07-22 21:12:19,2019-07-22 14:12:19,2019-07-22 21:20:18,2019-07-22 14:20:18,-124.64763,44.6523,-124.64427,44.65393,1.414,106.043,178.690629257685,308.35414165987,178.690629257685,10.4452338204593,32.8668413361169,1025.39387975853,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",3,4,"0",2019-07-22 21:12:19,2019-07-22 14:12:19,2019-07-22 21:20:18,2019-07-22 14:20:18,-124.64763,44.6523,-124.64427,44.65393,1.414,106.043,714.762517030738,1217.40537461081,714.762517030738,10.4452338204593,32.8668413361169,1025.39387975853,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",3,1,"1",2019-07-22 21:20:18,2019-07-22 14:20:18,2019-07-22 21:23:51,2019-07-22 14:23:51,-124.64427,44.65393,-124.64271,44.65496,77.8,106.1,193.573330329929,153.789923542602,193.573330329929,8.44668544600939,33.5569906103286,1026.50559247363,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",3,4,"1",2019-07-22 21:20:18,2019-07-22 14:20:18,2019-07-22 21:23:51,2019-07-22 14:23:51,-124.64427,44.65393,-124.64271,44.65496,77.8,106.1,774.293321319715,614.553402854427,774.293321319715,8.44668544600939,33.5569906103286,1026.50559247363,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",3,1,"2",2019-07-22 21:23:51,2019-07-22 14:23:51,2019-07-22 21:27:23,2019-07-22 14:27:23,-124.64271,44.65496,-124.64118,44.65619,54,77.1,216.535058857471,155.988228264437,216.535058857471,8.57205660377359,33.1172877358491,1026.00825978984,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",3,4,"2",2019-07-22 21:23:51,2019-07-22 14:23:51,2019-07-22 21:27:23,2019-07-22 14:27:23,-124.64271,44.65496,-124.64118,44.65619,54,77.1,866.140235429883,622.917648552934,866.140235429883,8.57205660377359,33.1172877358491,1026.00825978984,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",3,1,"3",2019-07-22 21:27:23,2019-07-22 14:27:23,2019-07-22 21:32:45,2019-07-22 14:32:45,-124.64117,44.65619,-124.63891,44.65791,28.7,53.5,342.338785172929,286.574761256277,342.338785172929,8.609,32.7468354037267,1025.60954815564,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",3,4,"3",2019-07-22 21:27:23,2019-07-22 14:27:23,2019-07-22 21:32:45,2019-07-22 14:32:45,-124.64117,44.65619,-124.63891,44.65791,28.7,53.5,1369.35514069172,1135.82945661252,1369.35514069172,8.609,32.7468354037267,1025.60954815564,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
"S19","NH","MaD",3,1,"4",2019-07-22 21:32:45,2019-07-22 14:32:45,2019-07-22 21:40:23,2019-07-22 14:40:23,-124.6389,44.65792,-124.63588,44.65978,4.3,27.8,500.088020361358,339.986785237242,500.088020361358,11.6180784313725,32.2829346405229,1024.59267831664,"","","Yes","","","Pressure sensor calibration was slightly off; all depth values are probably ~3 m less than true values"
